Date,Name,PreOrg,cowgirl,doggy,kinky,missionary,reversecowgirl,standing,HerRanking,MyRanking,OurRanking
2013-06-10 00:00:00,M,2,False,True,False,False,False,False,10,5,7.5
2013-06-10 12:00:00,M,0,True,False,False,False,False,False,6,3,4.5
2013-06-12 00:00:00,M,0,False,False,False,False,False,False,1,1,1
2013-06-14 00:00:00,M,0,False,False,False,False,True,False,3,7,5
2013-06-14 12:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2013-06-15 00:00:00,M,1,False,True,False,False,False,False,6,1,3.5
2013-06-15 06:00:00,M,2,False,True,False,False,False,False,10,5,7.5
2013-06-15 12:00:00,M,1,True,False,False,True,False,False,10,10,10
2013-06-15 18:00:00,M,0,False,False,False,False,True,False,2,7,4.5
2013-06-16 00:00:00,M,3,True,True,False,False,False,False,10,10,10
2013-06-19 00:00:00,M,0,True,False,False,False,False,False,8,5,6.5
2013-06-23 00:00:00,M,1,True,False,False,False,False,False,10,8,9
2013-06-24 00:00:00,M,3,True,False,False,False,False,False,10,10,10
2013-06-24 12:00:00,M,2,False,False,False,False,False,False,10,9,9.5
2013-06-27 00:00:00,M,0,True,True,False,False,False,False,9,0,4.5
2013-06-27 12:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-06-28 00:00:00,M,2,False,False,True,False,False,False,10,10,10
2013-06-29 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-06-29 08:00:00,M,1,False,False,False,False,False,False,5,5,5
2013-06-29 16:00:00,M,0,False,False,False,False,False,False,1,2,1.5
2013-06-30 00:00:00,M,1,False,False,False,False,False,False,5,6,5.5
2013-07-01 00:00:00,M,1,True,False,False,False,True,False,10,10,10
2013-07-03 00:00:00,M,0,True,True,False,False,False,False,10,0,5
2013-07-04 00:00:00,M,0,False,False,False,False,False,False,1,2,1.5
2013-07-04 04:48:00,M,1,True,False,False,False,False,False,10,8,9
2013-07-04 09:36:00,M,0,False,False,False,False,False,False,2,0,1
2013-07-04 14:24:00,M,1,True,True,False,False,False,False,10,5,7.5
2013-07-04 19:12:00,M,1,True,False,False,False,False,False,10,8,9
2013-07-05 00:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-07-06 00:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2013-07-06 12:00:00,M,1,False,False,False,False,False,False,5,5,5
2013-07-08 00:00:00,M,1,False,False,False,False,False,False,7,6,6.5
2013-07-09 00:00:00,M,0,True,False,False,False,False,False,5,4,4.5
2013-07-09 08:00:00,M,0,False,False,False,False,True,False,0,8,4
2013-07-09 16:00:00,M,0,True,False,False,False,False,False,6,6,6
2013-07-10 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-07-10 12:00:00,M,0,True,False,False,False,False,False,6,4,5
2013-07-11 00:00:00,M,2,True,True,False,False,False,False,10,9,9.5
2013-07-12 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-07-12 08:00:00,M,1,False,False,False,False,False,False,7,5,6
2013-07-12 16:00:00,M,1,False,False,True,False,False,False,10,10,10
2013-07-13 00:00:00,M,1,False,False,False,False,True,False,7,10,8.5
2013-07-13 08:00:00,M,0,True,True,True,False,False,False,10,10,10
2013-07-13 16:00:00,M,3,False,False,False,False,False,False,10,10,10
2013-07-14 00:00:00,M,2,False,False,False,True,False,False,10,10,10
2013-07-14 12:00:00,M,0,True,True,False,False,False,False,8,0,4
2013-07-17 00:00:00,M,0,True,False,False,False,False,False,7,5,6
2013-07-17 08:00:00,M,0,False,False,False,False,False,False,0,1,0.5
2013-07-17 16:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-07-18 00:00:00,M,1,False,False,False,False,False,False,5,5,5
2013-07-18 12:00:00,M,1,False,False,False,False,False,False,5,6,5.5
2013-07-19 00:00:00,M,0,False,False,True,False,False,False,8,10,9
2013-07-20 00:00:00,M,1,False,False,False,False,False,False,7,4,5.5
2013-07-20 06:00:00,M,1,False,False,True,False,True,False,10,10,10
2013-07-20 12:00:00,M,1,False,False,True,False,False,False,10,10,10
2013-07-20 18:00:00,M,0,True,False,False,False,False,False,6,3,4.5
2013-07-22 00:00:00,M,0,True,False,False,False,False,False,8,4,6
2013-07-22 08:00:00,M,1,False,True,False,False,False,False,9,1,5
2013-07-22 16:00:00,M,1,False,False,False,False,False,False,6,5,5.5
2013-07-23 00:00:00,M,1,False,False,False,False,False,False,6,6,6
2013-07-23 08:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-07-23 16:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2013-07-26 00:00:00,M,4,True,False,False,False,False,False,10,10,10
2013-07-26 12:00:00,M,4,True,False,False,False,False,False,10,10,10
2013-07-27 00:00:00,M,1,True,False,False,False,False,False,10,7,8.5
2013-07-28 00:00:00,M,0,True,True,False,False,False,False,8,0,4
2013-07-28 06:00:00,M,1,True,False,False,False,False,False,10,8,9
2013-07-28 12:00:00,M,0,True,False,False,False,False,False,8,4,6
2013-07-28 18:00:00,M,0,False,False,True,False,True,False,10,10,10
2013-07-29 00:00:00,M,0,True,False,False,False,False,False,6,5,5.5
2013-07-30 00:00:00,M,1,False,False,True,False,False,False,10,10,10
2013-07-31 00:00:00,M,3,False,False,False,False,False,False,10,10,10
2013-08-02 00:00:00,M,2,False,True,False,False,False,False,10,4,7
2013-08-03 00:00:00,M,0,True,False,False,False,True,False,9,10,9.5
2013-08-06 00:00:00,M,4,False,False,False,False,False,False,10,10,10
2013-08-06 12:00:00,M,0,False,False,False,False,False,False,0,1,0.5
2013-08-08 00:00:00,M,0,True,True,False,False,True,False,10,6,8
2013-08-08 12:00:00,M,0,False,False,False,False,False,False,1,1,1
2013-08-09 00:00:00,M,0,False,False,False,False,False,False,0,1,0.5
2013-08-09 04:48:00,M,0,True,False,False,False,False,False,8,3,5.5
2013-08-09 09:36:00,M,1,True,False,False,False,False,False,10,10,10
2013-08-09 14:24:00,M,0,False,False,False,False,False,False,0,0,0
2013-08-09 19:12:00,M,0,False,False,False,False,True,False,0,8,4
2013-08-11 00:00:00,M,1,False,False,False,True,False,False,8,8,8
2013-08-11 12:00:00,M,1,False,False,False,False,False,False,5,6,5.5
2013-08-12 00:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-08-12 08:00:00,M,2,True,False,True,False,False,False,10,10,10
2013-08-12 16:00:00,M,2,False,False,False,False,False,False,10,10,10
2013-08-13 00:00:00,M,3,True,True,False,False,True,False,10,10,10
2013-08-13 12:00:00,M,0,False,False,False,False,False,False,1,1,1
2013-08-14 00:00:00,M,1,False,False,False,False,False,False,5,4,4.5
2013-08-14 06:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2013-08-14 12:00:00,M,1,False,False,False,False,False,False,5,5,5
2013-08-14 18:00:00,M,0,False,False,False,False,True,False,2,7,4.5
2013-08-16 00:00:00,M,0,True,False,False,False,False,False,7,3,5
2013-08-18 00:00:00,M,1,True,False,False,False,False,False,10,8,9
2013-08-18 08:00:00,M,2,False,False,False,False,False,False,10,10,10
2013-08-18 16:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2013-08-20 00:00:00,M,1,False,False,False,False,False,False,5,5,5
2013-08-21 00:00:00,M,1,False,False,False,False,False,False,5,5,5
2013-08-21 08:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-08-21 16:00:00,M,3,True,True,False,False,False,False,10,10,10
2013-08-23 00:00:00,M,1,True,True,False,False,False,False,10,5,7.5
2013-08-24 00:00:00,M,4,True,True,False,False,False,False,10,10,10
2013-08-24 12:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-08-25 00:00:00,M,1,False,False,True,False,True,False,10,10,10
2013-08-26 00:00:00,M,1,False,False,False,False,False,False,4,8,6
2013-08-28 00:00:00,M,2,False,False,True,False,False,False,10,10,10
2013-08-29 00:00:00,M,1,False,False,False,False,False,False,5,5,5
2013-08-29 12:00:00,M,0,False,False,False,False,False,False,2,0,1
2013-08-30 00:00:00,M,0,True,False,False,True,False,False,9,7,8
2013-08-30 04:48:00,M,2,False,False,False,False,True,False,10,10,10
2013-08-30 09:36:00,M,0,False,False,False,False,False,False,1,0,0.5
2013-08-30 14:24:00,M,1,False,True,False,False,False,False,7,1,4
2013-08-30 19:12:00,M,1,True,False,False,False,True,False,10,10,10
2013-08-31 00:00:00,M,1,False,False,False,False,False,False,2,6,4
2013-08-31 12:00:00,M,2,False,False,False,False,False,False,10,9,9.5
2013-09-01 00:00:00,M,1,False,True,False,False,False,False,7,0,3.5
2013-09-01 08:00:00,M,0,True,False,False,False,False,False,7,3,5
2013-09-01 16:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2013-09-02 00:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-09-04 00:00:00,M,0,True,False,False,False,False,False,8,4,6
2013-09-04 08:00:00,M,1,True,True,False,False,False,False,10,3,6.5
2013-09-04 16:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-09-05 00:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2013-09-06 00:00:00,M,1,False,False,False,False,False,False,6,6,6
2013-09-06 08:00:00,M,1,False,False,False,False,False,False,6,6,6
2013-09-06 16:00:00,M,1,False,False,False,False,False,False,3,6,4.5
2013-09-08 00:00:00,M,0,False,True,False,False,False,False,5,0,2.5
2013-09-08 12:00:00,M,0,True,False,False,False,True,False,8,10,9
2013-09-09 00:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-09-10 00:00:00,M,1,False,False,False,False,True,False,6,10,8
2013-09-11 00:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2013-09-13 00:00:00,M,0,True,False,False,False,False,False,7,5,6
2013-09-13 12:00:00,M,0,True,False,False,False,False,False,7,3,5
2013-09-14 00:00:00,M,0,True,True,False,False,False,False,8,0,4
2013-09-15 00:00:00,M,2,False,False,False,False,False,False,10,10,10
2013-09-15 12:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-09-17 00:00:00,M,1,True,False,False,False,False,False,10,8,9
2013-09-17 04:48:00,M,1,False,False,False,False,False,False,6,4,5
2013-09-17 09:36:00,M,1,False,False,False,False,False,False,6,7,6.5
2013-09-17 14:24:00,M,0,True,False,False,False,False,False,6,4,5
2013-09-17 19:12:00,M,4,True,False,True,True,True,False,10,10,10
2013-09-18 00:00:00,M,2,False,False,False,False,False,False,10,10,10
2013-09-19 00:00:00,M,0,True,True,False,True,False,False,9,1,5
2013-09-19 08:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-09-19 16:00:00,M,0,False,True,False,False,False,False,3,0,1.5
2013-09-20 00:00:00,M,0,True,False,False,False,False,False,7,5,6
2013-09-20 08:00:00,M,1,False,False,False,False,True,False,5,10,7.5
2013-09-20 16:00:00,M,0,False,False,False,False,False,False,2,2,2
2013-09-22 00:00:00,M,0,True,False,False,False,False,False,7,2,4.5
2013-09-24 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-09-25 00:00:00,M,2,True,True,False,False,True,False,10,10,10
2013-09-25 12:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2013-09-26 00:00:00,M,0,False,False,False,False,True,False,2,7,4.5
2013-09-27 00:00:00,M,0,True,False,False,False,False,False,9,4,6.5
2013-09-28 00:00:00,M,1,False,False,False,False,False,False,6,4,5
2013-09-28 12:00:00,M,3,False,False,False,False,False,False,10,10,10
2013-09-29 00:00:00,M,1,False,False,False,False,False,False,5,6,5.5
2013-09-29 08:00:00,M,1,True,False,False,False,True,False,10,10,10
2013-09-29 16:00:00,M,3,True,False,False,False,False,False,10,10,10
2013-10-01 00:00:00,M,1,True,False,False,False,True,False,10,10,10
2013-10-01 08:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-10-01 16:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-10-02 00:00:00,M,0,False,False,False,False,False,False,0,2,1
2013-10-02 12:00:00,M,0,False,False,True,False,False,False,9,10,9.5
2013-10-03 00:00:00,M,3,True,False,False,False,False,False,10,10,10
2013-10-04 00:00:00,M,0,True,False,False,False,False,False,7,3,5
2013-10-06 00:00:00,M,1,False,False,False,False,False,False,6,5,5.5
2013-10-06 08:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2013-10-06 16:00:00,M,1,True,False,False,True,False,False,10,10,10
2013-10-07 00:00:00,M,0,True,False,False,False,False,False,7,5,6
2013-10-08 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-10-10 00:00:00,M,1,False,False,False,False,False,False,5,4,4.5
2013-10-10 12:00:00,M,3,False,False,False,True,False,False,10,10,10
2013-10-11 00:00:00,M,2,False,False,False,True,False,False,10,10,10
2013-10-12 00:00:00,M,0,True,False,False,False,False,False,6,5,5.5
2013-10-12 12:00:00,M,1,False,True,False,False,False,False,7,0,3.5
2013-10-13 00:00:00,M,1,False,False,False,False,False,False,4,6,5
2013-10-15 00:00:00,M,0,True,False,False,True,False,False,10,4,7
2013-10-15 08:00:00,M,1,False,False,False,True,False,False,6,8,7
2013-10-15 16:00:00,M,1,False,False,False,False,False,False,6,6,6
2013-10-17 00:00:00,M,0,True,False,False,False,True,False,6,10,8
2013-10-21 00:00:00,M,1,False,False,False,True,False,False,7,10,8.5
2013-10-22 00:00:00,M,0,True,False,False,False,True,False,7,10,8.5
2013-10-22 12:00:00,M,2,False,False,False,False,False,False,10,10,10
2013-10-23 00:00:00,M,0,True,False,False,False,False,False,6,3,4.5
2013-10-24 00:00:00,M,1,False,False,False,False,False,False,7,6,6.5
2013-10-24 12:00:00,M,0,False,False,False,False,False,False,1,1,1
2013-10-25 00:00:00,M,0,True,False,False,False,False,False,7,3,5
2013-10-25 12:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-10-26 00:00:00,M,0,True,False,False,False,False,False,9,5,7
2013-10-26 12:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-10-27 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-10-27 12:00:00,M,0,True,False,False,False,False,False,6,2,4
2013-10-29 00:00:00,M,1,False,False,False,False,False,False,5,7,6
2013-10-29 12:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2013-10-30 00:00:00,M,0,True,True,False,False,False,False,10,0,5
2013-10-31 00:00:00,M,1,False,False,False,False,False,False,6,6,6
2013-10-31 12:00:00,M,2,False,True,False,False,False,False,10,6,8
2013-11-01 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-11-01 12:00:00,M,3,True,True,False,False,False,False,10,10,10
2013-11-02 00:00:00,M,0,True,False,False,True,False,False,9,7,8
2013-11-03 00:00:00,M,1,True,False,False,False,False,False,10,7,8.5
2013-11-03 08:00:00,M,0,False,False,False,False,False,False,2,1,1.5
2013-11-03 16:00:00,M,2,False,False,False,False,False,False,10,10,10
2013-11-05 00:00:00,M,1,False,False,False,False,False,False,6,5,5.5
2013-11-05 12:00:00,M,1,True,False,False,True,False,False,10,10,10
2013-11-06 00:00:00,M,2,True,False,True,False,False,False,10,10,10
2013-11-06 08:00:00,M,2,False,True,False,False,False,False,10,5,7.5
2013-11-06 16:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-11-07 00:00:00,M,3,True,True,True,False,False,False,10,10,10
2013-11-07 08:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-11-07 16:00:00,M,3,False,False,False,False,False,False,10,10,10
2013-11-08 00:00:00,M,0,False,True,False,False,False,False,2,0,1
2013-11-08 12:00:00,M,0,False,False,False,False,False,False,2,2,2
2013-11-09 00:00:00,M,0,False,False,True,False,True,False,10,10,10
2013-11-10 00:00:00,M,3,True,False,False,False,False,False,10,10,10
2013-11-11 00:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2013-11-11 08:00:00,M,0,False,True,False,False,True,False,3,3,3
2013-11-11 16:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-11-12 00:00:00,M,2,False,False,False,False,True,False,10,10,10
2013-11-13 00:00:00,M,0,True,True,False,False,False,False,10,0,5
2013-11-14 00:00:00,M,0,True,False,False,False,False,False,8,3,5.5
2013-11-16 00:00:00,M,1,False,False,False,False,False,False,4,4,4
2013-11-16 12:00:00,M,1,True,False,False,False,True,False,10,10,10
2013-11-18 00:00:00,M,1,True,True,False,False,False,False,10,3,6.5
2013-11-19 00:00:00,M,1,False,False,False,False,False,False,5,6,5.5
2013-11-19 08:00:00,M,4,True,False,False,False,False,False,10,10,10
2013-11-19 16:00:00,M,2,True,True,False,False,False,False,10,9,9.5
2013-11-20 00:00:00,M,0,True,False,False,False,False,False,8,5,6.5
2013-11-20 08:00:00,M,0,True,True,False,False,False,False,9,0,4.5
2013-11-20 16:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-11-21 00:00:00,M,0,True,True,False,False,False,False,10,1,5.5
2013-11-22 00:00:00,M,3,True,False,False,False,False,False,10,10,10
2013-11-23 00:00:00,M,0,False,False,False,False,False,False,2,0,1
2013-11-26 00:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-11-27 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-11-27 12:00:00,M,0,True,True,False,False,False,False,10,0,5
2013-11-28 00:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2013-11-28 12:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-11-29 00:00:00,M,1,False,False,False,False,False,False,4,6,5
2013-11-29 06:00:00,M,2,False,False,False,False,False,False,10,9,9.5
2013-11-29 12:00:00,M,2,False,False,False,False,False,False,10,10,10
2013-11-29 18:00:00,M,1,True,True,False,False,False,False,10,5,7.5
2013-11-30 00:00:00,M,0,True,False,False,False,False,False,6,5,5.5
2013-12-01 00:00:00,M,0,True,True,False,False,False,False,9,0,4.5
2013-12-01 08:00:00,M,1,False,False,False,False,False,False,5,5,5
2013-12-01 16:00:00,M,0,True,False,False,False,False,False,6,4,5
2013-12-02 00:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2013-12-02 08:00:00,M,0,False,False,False,False,False,False,2,1,1.5
2013-12-02 16:00:00,M,0,False,False,False,False,False,False,0,1,0.5
2013-12-03 00:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-12-03 06:00:00,M,0,True,True,False,False,False,False,10,0,5
2013-12-03 12:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-12-03 18:00:00,M,1,False,True,False,False,False,False,9,0,4.5
2013-12-04 00:00:00,M,0,True,False,False,False,False,False,7,2,4.5
2013-12-04 12:00:00,M,1,True,True,False,False,False,False,10,4,7
2013-12-05 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-12-05 08:00:00,M,0,True,False,False,False,False,False,8,4,6
2013-12-05 16:00:00,M,1,False,False,True,False,False,False,10,10,10
2013-12-06 00:00:00,M,0,True,False,False,False,False,False,8,5,6.5
2013-12-06 06:00:00,M,3,False,True,False,False,False,False,10,10,10
2013-12-06 12:00:00,M,1,False,False,False,False,False,False,6,8,7
2013-12-06 18:00:00,M,1,False,False,False,False,False,False,7,6,6.5
2013-12-07 00:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2013-12-08 00:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-12-08 06:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-12-08 12:00:00,M,0,True,False,False,False,False,False,5,4,4.5
2013-12-08 18:00:00,M,1,False,False,False,True,False,False,6,6,6
2013-12-09 00:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-12-09 12:00:00,M,0,True,False,False,True,False,False,8,4,6
2013-12-10 00:00:00,M,0,False,False,False,False,True,False,1,8,4.5
2013-12-10 12:00:00,M,1,False,False,False,False,True,False,7,10,8.5
2013-12-11 00:00:00,M,0,False,False,False,False,True,False,3,6,4.5
2013-12-11 04:48:00,M,1,False,False,False,False,False,False,5,4,4.5
2013-12-11 09:36:00,M,1,True,False,True,False,False,False,10,10,10
2013-12-11 14:24:00,M,1,False,False,False,True,False,False,5,6,5.5
2013-12-11 19:12:00,M,0,False,False,False,False,False,False,1,1,1
2013-12-13 00:00:00,M,0,True,True,False,False,False,False,9,0,4.5
2013-12-14 00:00:00,M,5,True,False,True,False,False,False,10,10,10
2013-12-16 00:00:00,M,1,False,False,False,False,False,False,5,5,5
2013-12-17 00:00:00,M,0,False,True,False,False,False,False,2,0,1
2013-12-18 00:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-12-18 12:00:00,M,0,True,True,True,False,False,False,10,10,10
2013-12-19 00:00:00,M,2,True,True,False,False,False,False,10,10,10
2013-12-19 08:00:00,M,0,True,True,False,False,True,False,10,6,8
2013-12-19 16:00:00,M,0,False,False,False,True,False,False,3,3,3
2013-12-20 00:00:00,M,1,True,True,False,False,False,False,10,4,7
2013-12-20 08:00:00,M,0,True,False,False,False,False,False,9,5,7
2013-12-20 16:00:00,M,0,True,False,False,False,False,False,8,4,6
2013-12-21 00:00:00,M,3,True,False,False,False,False,False,10,10,10
2013-12-21 12:00:00,M,2,True,True,False,False,False,False,10,7,8.5
2013-12-23 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2013-12-23 12:00:00,M,0,True,True,False,False,False,False,10,0,5
2013-12-24 00:00:00,M,1,True,False,False,False,True,False,10,10,10
2013-12-24 12:00:00,M,1,False,False,False,False,False,False,2,5,3.5
2013-12-25 00:00:00,M,0,False,False,False,True,False,False,3,3,3
2013-12-26 00:00:00,M,1,False,False,False,False,False,False,6,6,6
2013-12-27 00:00:00,M,3,True,False,False,False,True,False,10,10,10
2013-12-28 00:00:00,M,0,False,False,False,False,False,False,0,0,0
2013-12-29 00:00:00,M,1,True,False,True,False,False,False,10,10,10
2013-12-29 12:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2013-12-31 00:00:00,M,1,True,False,False,True,False,False,10,10,10
2013-12-31 12:00:00,M,1,False,False,False,False,False,False,6,5,5.5
2014-01-01 00:00:00,M,1,False,False,False,False,False,False,5,6,5.5
2014-01-02 00:00:00,M,1,True,False,False,False,False,False,10,8,9
2014-01-02 08:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-01-02 16:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-01-03 00:00:00,M,1,False,False,False,False,False,False,7,4,5.5
2014-01-08 00:00:00,M,1,True,True,False,False,False,False,10,3,6.5
2014-01-08 08:00:00,M,1,False,False,False,False,True,False,7,10,8.5
2014-01-08 16:00:00,M,1,False,True,False,False,False,False,8,1,4.5
2014-01-09 00:00:00,M,0,False,False,False,True,False,False,2,3,2.5
2014-01-11 00:00:00,M,3,False,False,False,False,False,False,10,10,10
2014-01-14 00:00:00,M,1,False,False,False,False,False,False,5,5,5
2014-01-14 08:00:00,M,1,False,False,False,False,True,False,7,10,8.5
2014-01-14 16:00:00,M,1,True,False,False,False,False,False,10,8,9
2014-01-17 00:00:00,M,1,True,True,False,False,True,False,10,10,10
2014-01-17 06:00:00,M,1,False,True,False,False,False,False,6,2,4
2014-01-17 12:00:00,M,0,True,True,False,False,False,False,7,0,3.5
2014-01-17 18:00:00,M,0,True,False,False,False,False,False,7,2,4.5
2014-01-18 00:00:00,M,1,True,False,True,True,False,False,10,10,10
2014-01-18 12:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2014-01-19 00:00:00,M,0,True,False,False,False,False,False,7,5,6
2014-01-21 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-01-21 12:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2014-01-22 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-01-22 04:48:00,M,2,True,False,False,False,False,False,10,10,10
2014-01-22 09:36:00,M,3,False,False,True,False,True,False,10,10,10
2014-01-22 14:24:00,M,0,True,False,False,False,False,False,9,5,7
2014-01-22 19:12:00,M,1,True,False,False,False,False,False,10,7,8.5
2014-01-23 00:00:00,M,1,True,True,False,False,False,False,10,3,6.5
2014-01-24 00:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2014-01-24 08:00:00,M,1,False,True,False,False,False,False,7,1,4
2014-01-24 16:00:00,M,1,False,False,False,True,False,False,7,7,7
2014-01-25 00:00:00,M,3,False,False,False,False,False,False,10,10,10
2014-01-26 00:00:00,M,1,False,False,False,False,False,False,6,5,5.5
2014-01-26 12:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2014-01-28 00:00:00,M,1,False,False,False,False,False,False,4,5,4.5
2014-01-28 08:00:00,M,1,False,False,False,False,False,False,7,5,6
2014-01-28 16:00:00,M,0,False,True,False,False,False,False,2,0,1
2014-01-29 00:00:00,M,2,True,False,True,False,False,False,10,10,10
2014-01-29 08:00:00,M,1,False,False,False,False,False,False,5,8,6.5
2014-01-29 16:00:00,M,0,True,False,False,False,True,False,9,10,9.5
2014-01-30 00:00:00,M,0,False,False,False,True,True,False,3,10,6.5
2014-01-30 08:00:00,M,1,False,True,False,True,False,False,10,4,7
2014-01-30 16:00:00,M,1,False,True,False,False,False,False,8,1,4.5
2014-01-31 00:00:00,M,1,True,False,False,True,False,False,10,10,10
2014-02-01 00:00:00,M,1,True,False,False,False,False,False,10,7,8.5
2014-02-02 00:00:00,M,0,True,False,False,False,False,False,6,2,4
2014-02-04 00:00:00,M,3,True,False,False,False,False,False,10,10,10
2014-02-04 12:00:00,M,0,True,False,False,False,False,False,9,4,6.5
2014-02-05 00:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2014-02-06 00:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2014-02-07 00:00:00,M,0,True,True,False,False,True,False,10,6,8
2014-02-07 06:00:00,M,2,False,False,False,False,True,False,10,10,10
2014-02-07 12:00:00,M,1,False,False,False,True,False,False,6,8,7
2014-02-07 18:00:00,M,1,False,False,False,False,False,False,7,5,6
2014-02-08 00:00:00,M,0,False,True,False,False,False,False,3,0,1.5
2014-02-08 08:00:00,M,2,False,False,False,False,False,False,9,10,9.5
2014-02-08 16:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2014-02-09 00:00:00,M,1,False,False,False,False,False,False,6,4,5
2014-02-09 12:00:00,M,0,True,False,False,False,False,False,7,5,6
2014-02-11 00:00:00,M,2,False,False,False,False,False,False,10,9,9.5
2014-02-11 08:00:00,M,0,True,False,False,False,False,False,6,5,5.5
2014-02-11 16:00:00,M,1,False,True,False,False,False,False,9,1,5
2014-02-12 00:00:00,M,3,False,False,False,False,False,False,10,10,10
2014-02-12 06:00:00,M,0,False,True,False,False,False,False,3,0,1.5
2014-02-12 12:00:00,M,0,False,True,False,False,False,False,3,0,1.5
2014-02-12 18:00:00,M,0,False,False,False,False,True,False,1,6,3.5
2014-02-13 00:00:00,M,0,False,True,False,False,True,False,4,3,3.5
2014-02-13 12:00:00,M,1,True,False,False,False,True,False,10,10,10
2014-02-14 00:00:00,M,0,False,False,True,False,False,False,8,10,9
2014-02-16 00:00:00,M,0,False,True,False,False,False,False,2,0,1
2014-02-16 06:00:00,M,1,False,False,False,False,False,False,3,5,4
2014-02-16 12:00:00,M,0,False,True,False,False,False,False,4,0,2
2014-02-16 18:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-02-17 00:00:00,M,4,False,True,False,False,False,False,10,10,10
2014-02-18 00:00:00,M,3,False,False,False,False,False,False,10,10,10
2014-02-18 08:00:00,M,0,True,False,False,False,False,False,7,5,6
2014-02-18 16:00:00,M,1,False,False,False,False,True,False,6,10,8
2014-02-19 00:00:00,M,0,True,False,False,False,True,False,7,10,8.5
2014-02-19 08:00:00,M,0,False,False,False,False,False,False,0,0,0
2014-02-19 16:00:00,M,0,True,False,False,False,False,False,8,4,6
2014-02-22 00:00:00,M,1,False,False,False,False,False,False,4,5,4.5
2014-02-23 00:00:00,M,0,False,False,False,False,False,False,0,1,0.5
2014-02-24 00:00:00,M,0,False,False,False,False,False,False,2,2,2
2014-02-25 00:00:00,M,0,False,False,False,False,False,False,0,0,0
2014-02-25 06:00:00,M,1,False,False,False,True,False,False,8,8,8
